config,c04,q05,c05,q06,c06,q07,c07,q08,c08,q09
"
"
qubit_parameter_names,C,Lj0,Lg_total,V_offset,V_to_phi0,readout_g
q05,8.2211831832e-14,6.24464117269e-09,1.14659275658e-09,-0.114587019909,0.761395000287,83093932.815
q06,8.50053964945e-14,6.24917326672e-09,9.90624932853e-10,-0.113621139175,0.756689029387,111768577.874
q07,8.37399760643e-14,6.45033729044e-09,1.07428270062e-09,-0.0969741518318,0.751072549772,88282560.0522
q08,8.87351772168e-14,6.15481687758e-09,7.71729304969e-10,-0.0958319062581,0.766155473599,115354318.358
q09,8.55157502875e-14,6.39365109386e-09,9.54992286881e-10,-0.0941198441126,0.786270916265,100620522.331
"
"
coupler_parameter_names,Lg,M0,beta_max,coupler_LC_freq,voltage_offset,voltage_to_phi0,xtalk,fudge
c04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.16517195175e-09,3.58337132515e-11,0.654823668967,11769816816.1,-2.0173568907,0.686318340519,0.0,0.879376562764,3240609.71842
"
"
c05,1.15547292543e-09,4.42509508312e-11,0.670933511025,14526187231.7,-1.93695243628,0.682267439071,0.0,0.952760873532,1042295.56145
,9.88202440761e-10,4.02646121289e-11,0.670933511025,14526187231.7,-1.93469378334,0.682267439071,0.0,0.966904044075,932459.487534
"
"
c06,9.85899775401e-10,4.25944935445e-11,0.672951232235,14297481528.0,-2.16204382588,0.673011155688,0.0,0.969215495485,-3447335.57776
,1.076666954e-09,3.94091240589e-11,0.672951232235,14297481528.0,-2.1585343676,0.673011155688,0.0,0.962833376055,2492381.11107
"
"
c07,1.08010201348e-09,4.38323229986e-11,0.687190827737,14706111003.7,0.562287572475,0.676914952088,0.0,0.957071775371,-1100282.5345
,8.03759737441e-10,3.90075883272e-11,0.687190827737,14706111003.7,0.532034271837,0.676914952088,0.0,0.96143000747,4084357.27231
"
"
c08,8.06404317641e-10,4.0791314981e-11,0.671942575905,14399363613.7,0.576478604056,0.685709370328,0.0,0.95824154637,-419156.61032
,9.39393165909e-10,3.64306182298e-11,0.671942575905,14399363613.7,0.573474590522,0.685709370328,0.0,0.966897320509,-544384.925204
"
"
crosstalk_matrix
q01,q02,q03,q04,q05,q06,q07,q08,q09,c01,c02,c03,c04,c05,c06,c07,c08
1.0,0.000893614617718,-0.00172522421881,0.000112867357314,-0.000823581564042,-0.000439102589153,-0.000598340038534,0.000439006089787,0.000520209434304,0.0,-0.00114241092277,-0.000421220248608,-0.000127722817745,-0.000783162385349,-0.000461896214242,-0.000579898316914,-0.000282794311255
-0.000613518970943,1.0,-0.000306481328491,9.83833189076e-06,-0.000908310056381,-0.000512266437173,-0.000679406109561,0.000498961132097,0.000502021888626,0.0,0.0,-0.000511492349841,-0.000125009753717,-0.000822786339235,-0.000429215589655,-0.000716389176825,-0.00028635191713
-0.000375119058079,-0.00103972764299,1.0,0.000889704846302,-0.000764001235037,-0.000832409657423,-0.000753707809726,0.00054747282765,0.000504894059844,-0.000525102678339,0.0,0.0,1.27744678815e-05,-0.0009798401012,-0.000471383498655,-0.000753733456061,-0.000397412747127
-0.000228290062691,-0.000643071660809,-0.00167415790911,1.0,-0.00146234011254,-0.000765526131501,-0.0010926424795,0.00059585786831,0.000531285618643,-0.000200446146832,-0.00130416870035,0.0,-0.0,-0.00092256439874,-0.000744584457801,-0.000939556312464,-0.000330517455856
0.000420816465421,0.000409600002336,0.00106834097935,0.000988761215891,1.0,0.00178590361274,0.00128135832775,-0.000851515252266,-0.000481079339875,0.000302147363232,0.000798552009473,0.00107441680981,-0.00172104997838,0.00236863387719,0.000809388681514,0.00130504106758,0.0003937106068
0.00047118687602,0.000455876997352,0.000741065453558,0.000602607927948,-0.000730786964449,1.0,0.00240418814765,-0.00100752947454,-0.000467892689977,0.0002931601185,0.00063169042665,0.00078021609281,-0.000911491595998,-0.000532313946079,0.00211184908498,0.00156664022089,0.000922892539794
0.000448240550052,0.000443487576009,0.000719154695225,0.000336751722469,-0.000561851390988,-0.000170248990977,1.0,-0.00185295192134,-0.000566677287332,0.000239231507542,0.000676724927211,0.000606262891428,-0.000548816569721,-0.000314692057551,-0.000791729848105,0.0033764562869,0.000581836035964
-0.000536383860637,-0.000254379551012,-0.000496179441754,-0.000415112141518,0.00104967739953,-0.000253063278194,-0.00104380450627,1.0,0.00116572369657,5.54086915441e-05,-0.000771067269226,-0.0007280803783,0.000620609876658,0.000335754385369,-0.000353278908533,-0.000675635309178,-0.00215197449654
-0.000475250575975,-0.000404285051283,-0.000574480278656,-0.000373456111528,0.00080774286129,-0.000147280698817,-0.00198075631814,-0.000141776847947,1.0,-0.000272987740982,-0.000552200481607,-0.000401747290943,0.000608870747841,0.000537346786899,-0.000342501983578,-0.00228143953272,0.001516132082
-0.0205196960988,-0.0360124756856,0.000678783726782,-0.000742923204761,0.00158273252183,-5.58033955475e-05,0.000354675128161,0.000484884544077,0.000377176872897,1.0,0.00262814495991,-0.00186358670047,0.00179357839412,0.000954795793499,-0.000290980788341,0.000150465758971,-0.000163414977053
0.00163257467831,-0.0245637361509,-0.0349004029804,0.000171851356594,0.000990385841172,0.000136503554684,0.000230862243856,0.000376117405134,0.000445853661705,0.00126169381549,1.0,-0.000981206689756,0.00103424733716,0.000637627423284,0.000481443386351,0.000217137316386,-1.63092245609e-05
0.000820255932139,0.00164625405559,-0.0381661225821,-0.0402603534886,0.000731407369419,-0.000442552277886,0.000106920902432,0.000211664949317,0.000483176943292,0.00104513400449,0.00264082503048,1.0,0.000400821462845,0.000937001879221,3.81808082118e-05,-0.000202922466033,-0.000423563713373
8.10319795239e-05,-0.00179320542503,-0.000520218572959,0.0503093585695,-0.0384681268218,0.000646845346736,-6.87876722057e-05,-0.000680310322291,-0.000729452699863,-0.000474122983802,-0.00135995076054,-0.000172748068007,1.0,-0.00121948762041,-0.000116091602566,-9.32033360222e-05,0.00119387610606
-0.0011352439551,-0.000431393548739,5.71995402517e-05,0.00013160434081,-0.0446997695703,-0.0465415067545,0.000989319766384,-0.000833909714341,-9.96430322445e-05,-0.000284122445312,-0.00130845382969,0.00025244833909,0.000337169291411,1.0,6.03518116853e-05,0.000112678321577,0.000525524922256
-0.0012039863281,-9.63753312201e-05,-0.000431997797734,-9.38551370346e-05,-0.00115355554569,-0.0341265465409,-0.0185916197738,-0.00127887385259,-0.000570686894546,2.10099925848e-05,-0.000852542674437,0.000231057116922,0.000353634283382,-0.00101515069085,1.0,0.000826534272586,0.000688277532208
-0.000796154928234,-0.00058582187299,-0.000158464981866,7.46200898061e-05,-0.0015201914609,-9.86196299356e-05,-0.0416341816618,0.0398849257281,-0.00221712933462,-1.52441247153e-05,-0.000742829294116,0.000305701319176,-0.000397181136294,-0.00198560903323,-0.00018340012337,1.0,0.00150279093544
-0.000499968438454,-0.000767056642716,-0.00046853944368,-0.000252705938037,-0.000816591105348,-0.00130558343598,-0.000873029696199,0.0417654986066,0.0311700925196,-0.000135358421641,-0.00056105201571,-0.000175133064665,0.00018959910637,-0.00146595191512,-0.0010865848104,0.0013358865462,1.0
